id,level,dom_fr,ch,ch_fr,les,les_fr,notion_ar,comp,extype,diff,ambig,score,steps,nnot,nsub,nprop,statut,dup,src,src_type,src_num,nchars,why,body
8M-CH11-L01-EX018,8e,Géométrie,CH11,Repérage dans le plan,L01,Repérage dans le plan,التعيين في المستوي,Mettre en œuvre une technique ou un procédé dans une activité géométrique,Démonstration,MOYEN,False,3,4,1,4,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,8eme/mathematiques/devoirs/Devoir-de-Controle-N-5-Math-8eme-2013-2014-Mr-Achouri-Mohsen-3.pdf,CONTROLE,3,346,une seule notion principale mobilisée; plusieurs étapes (4 sous-questions); raisonnement développé : deduire + justifier,": ( 4 نقاط) لاحظ المعين اسفله (0,1,5) حيث (o1) 1 (oj) و o1 =oj =1. نعتبر النقطتين (a(2,5;0 و (b (0;-2,75 . 1.1) عين النقطتين a و b في المعين (o,1,5). ب) عين مناظرتيهما c و d بالنسبه للمركز o. ج) حدد زوجي احداثيات النقطتين c و d. 2. ا) ما هي الوضعيه النسبيه للمستقيمين (ac) و (bd)؟ علل اجابتك. ب) استنتج ان abcd معين. 51835945110052005-11125-585 ل"
8M-CH11-L01-EX019,8e,Géométrie,CH11,Repérage dans le plan,L01,Repérage dans le plan,التعيين في المستوي,Mettre en œuvre une technique ou un procédé dans une activité géométrique,Application directe,BASIQUE,False,0,1,1,0,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,8eme/mathematiques/devoirs/Devoir-de-Synthese-N-1-Math-8eme-2014-2015-Mr-Amamria.pdf,SYNTHESE,4,217,une seule notion principale mobilisée; procédure courte (0 sous-question(s)),):1 ) الصحيحه من بين الاقتراحات المقدمه. 83 يساوي 0 5 2 داخليا (o1) 9677112 يقبل القسمه علي (-2)x66x(-14)x(-13)x(-9) abcd dcb adc الزاويتان (((ار) معين متعامد في المستوي. (c') ( ) التي مركزها (() i ¢ مركزها (b(-3;1 ::
8M-CH11-L01-EX020,8e,Géométrie,CH11,Repérage dans le plan,L01,Repérage dans le plan,التعيين في المستوي,Mettre en œuvre une technique ou un procédé dans une activité géométrique,Démonstration,DIFFICILE,False,6,5,1,5,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,8eme/mathematiques/devoirs/Devoir-de-Synthese-N-1-Math-8eme-2014-2015-Mr-Boussaffa-Belgacem.pdf,SYNTHESE,4,707,une seule notion principale mobilisée; enchaînement long (5 sous-questions); raisonnement développé : prouver + deduire + justifier; résultats intermédiaires réutilisés (stratégie à construire); construction puis démonstration sur la figure obtenue,": ( 7 ) نقاط ارسم معينا (o, i, j) في المستوي متعامدالمحورين و حيثoi= oj= 1cm . 1 ) ا) عين النقطتينa(−4; 0) وb(0; −4) في المعين (o, i, j) . ب ) ابن النقطتينc وd مناظرتيa وb علي الترتيب بالنسبه اليo . ) ج حدد في المعين (o, i, j) احداثيات كال منc وd . ) ( معلال جوابك د ) ماهي الوضعيه النسبيه للمستقيمين(ab) و(cd) ؟ علل جوابك . 2 ) ا) عين النقطهe منتصف[ab] ثم حدد احداثياتها مستعينا بالرسم . ب ) عين النقطهf(2; 2) ثم بين انf مناظره e بالنسبه اليo . ج ) استنتج انf منتصف[cd] . 3 ) اذكر زاويه متبادله داخليا مع الزاويهob̂a ثم قارن قيسها مع الزاويهob̂a . .ا18 جانفي تطاوين الفرض التاليفي عدد01 ف اض ري ي ال ي ات االساذ ه : قاجه- بوصفه – المكرط- ذكار 10 ديسمبر 2014 التوقيت : ساعه واحده المس : توي الثامنه اي اس اس"
8M-CH11-L01-EX021,8e,Géométrie,CH11,Repérage dans le plan,L01,Repérage dans le plan,التعيين في المستوي,Mettre en œuvre une technique ou un procédé dans une activité géométrique,Raisonnement,MOYEN,False,3,5,1,5,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,8eme/mathematiques/devoirs/Devoir-de-Synthese-N-1-Math-8eme-2014-2015-Mr-Labidi-Hedi.pdf,SYNTHESE,4,313,une seule notion principale mobilisée; enchaînement long (5 sous-questions); exige une justification (prouver),"u( ) 7.5 ليكن( ) , , o i j معينا متعامدا في المستوي حيثoi oj = 1 -ا( عين النقاط ( ) 4,2 aو( ) 2,2 bو( ) 4, 2 c − − ب( بين ان النقاط aوo وc علي استقامه واحده 2 - ابن النقطهd مناظره النقطهb بالنسبه اليo . ثم حدد احداثياتها 3 - بين ان( ) ( ) / / ab dc 4 -ا( عين النقطتين ( ) 5,0 m −و( ) 5,0 n ا( بين ان ˆ ˆ adn bcm ="
8M-CH11-L01-EX022,8e,Géométrie,CH11,Repérage dans le plan,L01,Repérage dans le plan,التعيين في المستوي,Mettre en œuvre une technique ou un procédé dans une activité géométrique,Raisonnement,BASIQUE,False,1,2,1,2,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,8eme/mathematiques/devoirs/Devoir-de-Synthese-N-1-Math-8eme-2015-2016-Mr-Ameur-Mounir.pdf,SYNTHESE,5,342,une seule notion principale mobilisée; procédure courte (2 sous-question(s)); exige une justification (prouver),": (5 نقاط) ليكن (ل,٥,١) معينا متعامدا في المستوي حيث : 1) اوجد احداثيات النقاط a وb وc . . a b ا/ بين ان النقطتان a و c متناظرتان بالنسبه الي o ب/ عين النقطه e مناظره b بالنسبه الي (oj) ، حدد احداثياتها. 2) عين النقطه d مناظره e بالنسبه الي (]o) ، حدد احداثياتها . ا/ بين ان 0 منتصف [db] cb= ad ب/ بين ان 2015 * tunisie college.net عملا موفقا"
8M-CH11-L01-EX023,8e,Géométrie,CH11,Repérage dans le plan,L01,Repérage dans le plan,التعيين في المستوي,Mettre en œuvre une technique ou un procédé dans une activité géométrique,Démonstration,DIFFICILE,False,4,4,1,4,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,8eme/mathematiques/devoirs/Devoir-de-Synthese-N-1-Math-8eme-2015-2016-Mr-bboussaffa-belgacem.pdf,SYNTHESE,4,469,une seule notion principale mobilisée; plusieurs étapes (4 sous-questions); raisonnement développé : prouver + deduire; résultats intermédiaires réutilisés (stratégie à construire),": ( 7 نقاط ) يمثل الرسم التالي معينا (/,0,1) متعامدا في المستوي والمستقيم (oi) يقطع علي التوالي [bc] في e و [ac] في f و . bac = 101,3° و abc = 45° 1) حدد في هذا المعين احداثيات كل من النقاط a و b . f و eو c و 2) ا) بين ان a و b متناظرتان بالنسبه الي المستقيم (/o) . ب) استنتج ان المستقيمين (ab) و () متوازيان . ج) احسب اقيسه الروايتين beo و cfe . 3) ابن (t ] منصف الزاويه beo ثم (bz] منصف الزاويه abc . بين ان المستقيمين(et) و (bz) متوازيان . 2015 * tunisie college.net"
8M-CH11-L01-EX024,8e,Géométrie,CH11,Repérage dans le plan,L01,Repérage dans le plan,التعيين في المستوي,Mettre en œuvre une technique ou un procédé dans une activité géométrique,Raisonnement,MOYEN,False,2,3,1,3,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,8eme/mathematiques/devoirs/Devoir-de-Synthese-N-1-Math-8eme-2016-2017-Mr-Hcine-Said.pdf,SYNTHESE,4,366,une seule notion principale mobilisée; plusieurs étapes (3 sous-questions); exige une justification (prouver),": ( 4.5 ن ) : ليكن(o ,i , j ) معينا متعامدا يف املستوي حيحoi = oj (°1 ا- عين النكاط التاليه : a ( 3 ,2 ) و b( - 2, 3 ) و c( -3, -2 ) ب- بين انa وc متناظرتان بالنسبه ايلo . ج - ابن النكطه e مناظره النكطه c بالنسبه ايل (oj) ثم بين ان املجلحoae متكايس الضلعني 2 °) ا- ابن النكطه d مناظره النكطه b بالنسبه ايل 0 و حدد احداثياتها . ب - بين ان الرباعي abcd متوازي االضالع."
8M-CH11-L01-EX025,8e,Géométrie,CH11,Repérage dans le plan,L01,Repérage dans le plan,التعيين في المستوي,Mettre en œuvre une technique ou un procédé dans une activité géométrique,Application indirecte,MOYEN,True,2,5,1,5,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,8eme/mathematiques/devoirs/Devoir-de-Synthese-N-1-Math-8eme-2019-2020-Mr-GHAZALA-HEDI.pdf,SYNTHESE,3,220,une seule notion principale mobilisée; enchaînement long (5 sous-questions),"ليكن ( ل , 0 , 1) معين للمستوي بحيث (o1)l(oj) و o1 = oj 1) ا - عين النقطتين ( a (1,3 و( c( -1, - 3 ب - ماذا تمثل النقطه 0 منتصف [ ac] 2) ا - ابن النقطتين d متارتا a علي التوالي بالنسبه ل (1) و ( 05) ب - حدد احداثيات d وb"
8M-CH11-L01-EX026,8e,Géométrie,CH11,Repérage dans le plan,L01,Repérage dans le plan,التعيين في المستوي,Mettre en œuvre une technique ou un procédé dans une activité géométrique,Application indirecte,BASIQUE,True,1,3,1,3,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,8eme/mathematiques/devoirs/Devoir-de-Synthese-N-1-Math-8eme-2019-2020-Mr-GHAZALA-HEDI.pdf,SYNTHESE,3,225,une seule notion principale mobilisée; plusieurs étapes (3 sous-questions),"ليكن ( ل , 0 , 1) معين للمستوي بحيث (o1)1(oj) و o1 = oj 1) ا - عين النقطتين ( a (1,3 و(c(-1, -3 ب - ماذا تمثل النقطه 0 منتصف [ ac] 2) ا- اين النقطتين b وd متاظرتا a علي التوالي بالنسبه ل ( o1 ) و ( oj ) ب - حدد احداثيات dوb ل"
8M-CH11-L01-EX027,8e,Géométrie,CH11,Repérage dans le plan,L01,Repérage dans le plan,التعيين في المستوي,Mettre en œuvre une technique ou un procédé dans une activité géométrique,Application indirecte,BASIQUE,True,1,3,1,3,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,8eme/mathematiques/devoirs/Devoir-de-Synthese-N-1-Math-8eme-2021-2022-Mr-ZOUARI-SAMI.pdf,SYNTHESE,1,324,une seule notion principale mobilisée; plusieurs étapes (3 sous-questions),: ضع علامه امام كل اجابه صحيحه : 1) باقي قسمه العدد 3891278 علي 8 هو : o 02 2) ( لول;0) معين متعامد في المستوي . (a(-12 ; 11 و (b (-12 ; -11 . فان a و متناظرتان بالنسبه الي ( 01) o (01) a (3 وb وd9c اعداد صحيحه نسبيه حيث : *a-b).(c-d)€0) وa(b . فان : c = d c ld ocld ) عددان صحيحان نسبيان حيث 2 . + - a +b -5 a +b +5 a -b +5
8M-CH11-L01-EX028,8e,Géométrie,CH11,Repérage dans le plan,L01,Repérage dans le plan,التعيين في المستوي,Mettre en œuvre une technique ou un procédé dans une activité géométrique,Application indirecte,MOYEN,True,2,6,1,6,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,8eme/mathematiques/exercices/8-2-4.pdf,SERIE,1,115,une seule notion principale mobilisée; enchaînement long (6 sous-questions),حدد احداثيات كل من النقاط التاليه : a( :..) b(:) c( :) d( :) 4 e(.. :) f( :) g( :) h( :) ((. :) j( :) k( :) o(. ;.)
8M-CH11-L01-EX029,8e,Géométrie,CH11,Repérage dans le plan,L01,Repérage dans le plan,التعيين في المستوي,Mettre en œuvre une technique ou un procédé dans une activité géométrique,Application indirecte,MOYEN,True,2,6,1,6,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,8eme/mathematiques/exercices/8-2-4.pdf,SERIE,2,227,une seule notion principale mobilisée; enchaînement long (6 sous-questions),حدد احداثيات كل من النقاط التاليه : a(... :) b( :) c( :) d( ;) * * →→ e(.. :) f( :) g( :) h() 1(... ;) j( :) k( ;) 0(.; nisiecollege.net فوزي الغربي * 2- b a x 5- d k -4x b e x k e x * التعيين في المستوي - احداثيات نقطه 8 اساسي
8M-CH11-L01-EX030,8e,Géométrie,CH11,Repérage dans le plan,L01,Repérage dans le plan,التعيين في المستوي,Mettre en œuvre une technique ou un procédé dans une activité géométrique,Application indirecte,BASIQUE,True,1,4,1,4,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,8eme/mathematiques/exercices/8-2-4.pdf,SERIE,3,195,une seule notion principale mobilisée; plusieurs étapes (4 sous-questions),حدد احداثيات كل من النقاط التاليه : scon (a) scon (b) scon (c) scon (d) a( :) b ( :) c( :) d'( : ) scon (e) scon (f) scon) (g) scon (h) e'( :) f( :) g( ) h( ) scon (j) scon (0) 50.( s000 k00 5000
8M-CH11-L01-EX031,8e,Géométrie,CH11,Repérage dans le plan,L01,Repérage dans le plan,التعيين في المستوي,Mettre en œuvre une technique ou un procédé dans une activité géométrique,Application indirecte,BASIQUE,True,1,3,1,3,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,8eme/mathematiques/exercices/8-2-4.pdf,SERIE,4,317,une seule notion principale mobilisée; plusieurs étapes (3 sous-questions),"c حدد احداثيات كل من النقاط التاليه : s(or) (a) s(or (b) scon) (c) scon (d) a""( :) b'( :) c*( :) d'( 3 ) s(o1) (e) scon) (f) s(or (g) scon (h) e'( :) p'( :) g'( :) #''( :) s(or) (1) s(or)(j) s(o() s(or) (0) 1(. ;) '(:) k*() 0'( ) unisiecollege.net فوزي الغربي f x - * 3- 5 4 التعيين في المستوي - احداثيات نقطه 8 اساسي"
8M-CH11-L01-EX032,8e,Géométrie,CH11,Repérage dans le plan,L01,Repérage dans le plan,التعيين في المستوي,Mettre en œuvre une technique ou un procédé dans une activité géométrique,Application directe,BASIQUE,False,0,1,1,0,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,8eme/mathematiques/exercices/8-2-4.pdf,SERIE,5,134,une seule notion principale mobilisée; procédure courte (0 sous-question(s)),k حدد احداثيات كل من النقاط التاليه : s(o) (a) s(o) (b) a1) bob cd s(o) (d) ... :.) d''( ;) s(o) (h) .eso po g5o0 hso 500 : ko( k00 00
8M-CH11-L01-EX033,8e,Géométrie,CH11,Repérage dans le plan,L01,Repérage dans le plan,التعيين في المستوي,Mettre en œuvre une technique ou un procédé dans une activité géométrique,Application indirecte,MOYEN,True,2,5,1,5,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,8eme/mathematiques/exercices/8-2-4.pdf,SERIE,6,791,une seule notion principale mobilisée; enchaînement long (5 sous-questions),عين النقاط التاليه في المعين رقم 1 1(3:-2): b(3:3) : c(-13:24) : d(-5:37) عين نظاير هذه النقاط بالتناظر المحوري بالنسبه ل (oi) في المعين رقم 2 ثم اعط احداثياتها 2- -3- ie col lege.net فوزي الغربي 5 4- 3- 3- 2- لتعيين في المستوي - احداثيات نقطه 8 اساسي عين نظاير هذه النقاط بالتناظر المحوري بالنسبه ل (oj) في المعين رقم 3 ثم اعط احداثيات عين نظاير هذه النقاط بالتناظر المحوري بالنسبه ل (o) في المعين رقم 4 ثم اعط احداثيات 4 +3- 1- 3- tunisiecollege.net فوزي الغربي 4- لتعيين في المستوي - احداثيات نقطه 3- 1- - * 3- -2- -3- 3- 4- 2- 8 اساسي +3 -3- tunisiecollege.net فوزي الغربي 5 4. 3- 2- 2- لتعيين في المستوي - احداثيات نقطه 1 .3 4- 3- -2- -3- 8 اساسي -2 -2- -3- 2- 1- tunisiecollege.net فوزي الغربي التعيين في المستوي - احداثيات نقطه 5 4 3- 2- 5 .4- 5- 1 .5 3- 8 اساسي 2- tunisiecollege.net
8M-CH11-L01-EX034,8e,Géométrie,CH11,Repérage dans le plan,L01,Repérage dans le plan,التعيين في المستوي,Mettre en œuvre une technique ou un procédé dans une activité géométrique,Démonstration,DIFFICILE,False,4,6,1,6,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,8eme/mathematiques/exercices/Serie-d-exercices-N-5-Math-Revision-8eme-2010-2011-Mlle-Hela.pdf,SERIE,4,449,une seule notion principale mobilisée; enchaînement long (6 sous-questions); raisonnement développé : prouver + justifier,": ليكن(o,i,j) معينا متعامدا في المستوي بحيثoi = oj لنعتبر النقاط. c (-2,-5) ; b (-2,5) ; e(3,5) ; a(2,5) : 1 ( اذكر نقطتين متناظرتين بالسبه لمحور الترتيب.(oj) علل جوابك 2 (اذكر نقطتين متناظرتين بال ن سبه لمحور الفواصل. (oi)علل جوابك 3 (اذكر نقطتين متناظرتين بال ن سبه لاصل المعين. o علل جوابك 4 ( اوجد احداثيات النقطهd مناظرهbبالنسبه للنقطه. o 5 ( بين ان النقطهo منتصف[ef] بحيث.f (-3,-5) 6 ( اوجد احداثيات النقطهk مناظرهe بالنسبه لمحور الترتيب(oj) ."
8M-CH12-L01-EX001,8e,Géométrie,CH12,Géométrie dans l'espace,L01,Pyramide,الهرم,Mettre en œuvre une technique ou un procédé dans une activité géométrique,Démonstration,MOYEN,False,3,4,1,4,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,8eme/mathematiques/devoirs/Devoir-de-Maison-N-3-Math-8eme-2011-2012-Mr-BARKALLAH-Lotfi.pdf,MAISON,4,361,une seule notion principale mobilisée; plusieurs étapes (4 sous-questions); raisonnement développé : prouver + justifier,: (8 نقاط) متوازي المستطيلات و ed 1) اتمم باحدي الرموز ٤ ؛ # ؛ ٢ ؛# b (emh) (fm) (bcg) m (fbd) (bf) (odh) (mn)//(abc) بين ان (2 3) ما هي الوضعيه النسبيه ل (om) و (ad) ؟ علل جوابك. 4) حدد المجموعات التاليه: (omg)n(dbf) = (dcg)n(aef) = 5) نعتبر الهرم oefgh قمته • وقاعدته مستطيل hd =10m و hg= 4m و eh = 6m حيث efgh احسب حجم الهرم oefgh tg e m h tunisie collegéner
